Symbol,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
CQP,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,1.0871713662936084,-0.007780291219969611,0.6262381310962101,-0.057722454550276595,-0.004545455,-0.031818227000000004,-0.018181818,-0.090909091
GLUU,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.968806698524133,-0.2308456102441062,-0.5217600661516989,-0.24738221569739138,0.071304348,-0.042608695999999995,0.039130435,0.173043478
SMCI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.5731768500891731,-0.2531465529378247,-0.9447067704009284,-0.225969016858201,-0.002259887,0.13220339,0.142372881,0.189830508
UNG,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0839681655069517,1.6011658824980437,1.3520741843142934,4.130653680589827,0.44701723237349666,-0.001984172,0.021626987,0.022817413999999998,-0.163492092
TFSL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.45481218231969767,0.6492882231825003,-0.7030229394013687,2.1946432807009653,-0.052757794000000004,-0.057553957,-0.004796163,-0.123101519
CNK,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,0.18768096293584652,0.2700033809298572,0.3845543000966503,0.38583666426152413,-0.004736842,-0.005263158,0.031578947,-0.057894737
OPTT,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,1.0871713662936084,-0.21290425033261837,0.5053962155964302,-0.3177398690261598,-0.1225,-0.281500015,-0.14199997,-0.1525
CAVM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.2258039566263508,-0.22282509576654075,-0.2800762351521391,-0.2642068719281838,-0.001818242,0.036363636,0.301818182,0.577575818
ATV,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,0.4446782210380642,-0.19127401268232,-0.03839240415257931,-0.2351461020749969,0.10552763400000001,0.201004937,0.4447236,0.002010015
PBSV,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.11667249516650549,-0.06931629516637115,-0.31155985144728493,-1.8437706217192908,0.17086191354387792,-0.129032258,-0.129032258,-0.290322581,-0.09677419400000001
ACM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.2504329356154766,-2.1252943599841125,0.4611543183045871,0.5053962155964302,0.6045571952618259,0.001421754,0.10616113699999999,0.061611374000000003,0.298578199
JMP,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.968806698524133,-0.22632944242675515,-0.5821810239015888,-0.2259966092944195,0.07217391299999999,0.008695652,-0.065217391,-0.4
PODD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.2258039566263508,-0.195577703377599,-0.09881336190246925,-0.2351461020749969,-0.061764705999999996,-0.08294117599999999,-0.161176471,-0.102941176
TTGT,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-0.968806698524133,-0.21279246615871503,-0.340497192902029,-0.2351461020749969,0.026896552,0.013793103000000001,0.025517241,-0.100689655
GLRE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.7016754791402818,-0.10698874555919347,0.3845543000966503,-0.15714087773223193,0.048260912999999996,0.029130435,0.017391304,-0.14173913
CLNE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.31617959198695533,-0.1905474155519482,-0.4613391084018089,-0.1647884487462285,0.003333333,0.11666666699999999,0.041666667000000004,-0.015
FOLD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.18768096293584652,-0.24085029380845607,-0.09881336190246925,-0.3177398690261598,-0.1,-0.13125,-0.275,-0.27375
INFN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.1212412277318707,-0.340497192902029,-0.04242731252228346,0.34039891899999997,0.48753114200000003,0.38591013799999996,0.140274305
LLNW,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.31617959198695533,-0.05640640686792722,-0.09881336190246925,0.018753255589689054,-0.016843928,-0.124556699,-0.023936127,-0.621010621
AUTH,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.23246648076570475,-0.5821810239015888,-0.24126415888619415,-0.069090909,-0.0018181820000000002,0.13727272699999998,-0.054545455
SPRD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.9586727372424996,-0.1839546085434764,-0.21965527740224913,-0.19560204187582345,0.107746479,0.003521127,0.019014085,-0.1
BNCL,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.9586727372424996,-0.0952234612558658,-0.7030229394013687,0.15725076665316684,0.006458509,0.02152856,-0.025834153999999998,0.07427344400000001
REXX,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.8403080694730242,-0.20664433659403073,-0.5821810239015888,-0.177024562368623,-0.06818181799999999,-0.059090909000000004,-0.160909091,-0.125454545
LULU,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.31617959198695533,0.0415165294714081,0.2637123845968704,0.08605188051285882,0.1544,0.37799999999999995,0.3692,1.082
CXO,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.19781492421747998,-0.05618090353607025,-0.5217600661516989,0.1682512469316879,0.119724376,0.095607235,0.093023256,0.8776915590000001
VRTU,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1835527153909913,-1.2258039566263508,-0.2558293731115051,-0.21965527740224913,-0.3360940394597515,-0.10370370400000001,-0.035555556,0.051111110999999994,0.262222296
MASI,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.3543025856774595,-0.09823309140468657,0.14287046909709053,-0.10615831497713978,0.052631579000000005,0.078947368,0.128947421,0.781578842
MELI,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-0.7118094404219153,-0.0011969523310274004,0.2637123845968704,0.02111436666455035,0.41818186399999996,0.37818181799999995,0.352272727,0.963636409
DUF,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,-0.45481218231969767,-0.1762390412923193,0.022028553597310634,-0.21679193164140514,0.07058829400000001,0.202941235,0.235294118,0.09941182400000001
BFED,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9502077250579802,0.8301741081913907,-0.2186331892451651,-0.7030229394013687,-0.18046596932492145,-0.033442087999999995,-0.029363785,-0.10603588900000001,-0.168026101
MAPP,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.4446782210380642,-0.2576179198939587,-0.4613391084018089,-0.3177398690261598,0.098039216,0.058823529000000006,0.094117647,0.373333333
TGH,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.8301741081913907,-0.15868892598949322,0.08244951134720058,-0.19537873280221477,0.037837897999999995,-0.0030030029999999997,-0.028828829,-0.11711711699999999
CVI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.968806698524133,0.10009143659676394,0.3845543000966503,0.14111439181363408,-0.038004705,0.112114067,0.040855156000000004,0.179572503
PZN,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,1.472667253446935,-0.20194940129008998,0.2637123845968704,-0.2840905565645749,-0.03414639,-0.058536634000000004,-0.330731707,-0.524390244
NBY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.9586727372424996,-0.30233158945529903,-1.428074432400048,-0.3177398690261598,-0.130952381,-0.04047619,-0.121428571,-0.14285714300000002
ARYX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.18768096293584652,-0.2687963372842938,-0.7030229394013687,-0.3177398690261598,-0.07777777799999999,-0.17444444399999998,-0.21,-0.11
NFBK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.11667249516650549,0.31617959198695533,-0.13742255700366762,-0.7030229394013687,0.04177088423733186,0.062874282,0.12275445,0.044910161,0.036926092
APEI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.9586727372424996,-0.2198907612015778,0.5053962155964302,-0.3272993327936555,0.14266663300000001,0.15233333300000002,0.425,0.26666666699999997
ENSG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.5833108113708065,-0.2531465529378247,0.022028553597310634,-0.34833015308214604,0.025641086,0.046794847,0.032692261,-0.367948678
NMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.9586727372424996,-0.10112007642926756,0.5053962155964302,-0.1647884487462285,0.000519481,-0.072727273,-0.038961038999999996,-0.167792208
OZM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0170879452824657,1.9866617696513702,0.9630652591306322,1.955499201593789,0.6305589367094142,-0.079389313,-0.291603023,-0.196946595,-0.339236672
GTS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,0.31617959198695533,-0.09776655121216703,-0.1592343196523592,-0.04242731252228346,0.030405405,0.25,0.256756757,0.40540533799999995
VIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,0.7016754791402818,-0.25200076515531533,-0.8842858126510386,-0.2366756162777962,-0.101983003,-0.10292729,-0.282341832,-0.43059490100000003
LRN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.8682971018818948,-0.2039615164203503,0.2637123845968704,-0.2871495849701735,0.250632962,0.49367088600000003,0.316455696,0.174683595
TNK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.32631355326858885,-0.10670928512443509,0.44497525784654024,-0.1647884487462285,0.01721519,0.10329119,-0.122025316,-0.180253114
ACLZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1835527153909913,-0.8403080694730242,-0.31058138556979936,-1.8208106577743326,0.04403670657735876,0.4,0.38,0.4,0.44
EBSB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,1.2156699953447172,-0.2123453294631016,-0.7030229394013687,-0.16325893454342918,0.162227716,0.150121081,0.157385062,0.19854702600000002
GCC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0170879452824657,2.6291549149069144,1.0167216626042406,1.713815370594229,0.7529200729333593,0.017733956999999998,0.036453135,0.136288895,0.13793106300000002
SOL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.2258039566263508,-0.1793689981616131,-0.340497192902029,-0.1647884487462285,0.01146789,0.019877676,-0.14449541300000002,0.321100994
HCCI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.8301741081913907,-0.30008360971810266,-0.5217600661516989,-0.4121414856229334,-0.014285714,0.010714286000000002,0.092857143,0.035714286
BEAT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-0.8403080694730242,-0.23414324337425502,0.2637123845968704,-0.3330350110541529,-0.016666611,-0.027777778,0.10277777800000001,0.46333333299999996
V,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.6112998437796773,19.644436401858623,3.4056021875911475,11.94896403742433,-0.018487395,0.076470655,0.11361351300000001,0.34890763
MHLD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.11667249516650549,-0.06931629516637115,0.19024201932459928,-0.9326225788509506,1.2689781649578473,-0.2,-0.21100000000000002,-0.249,-0.35100000000000003
CFX,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.3543025856774595,0.05258316268783983,0.2637123845968704,0.10287653674365127,-0.089333333,0.054666667,0.089333333,0.156
WES,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.18768096293584652,0.021143863777522413,0.08244951134720058,0.10287653674365127,-0.0072727880000000005,0.012121273,-0.009090909,-0.081818182
SINO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9502077250579802,1.6011658824980437,-0.31490731125510946,-0.9749172492758734,-0.4361538797177928,-0.019333333,0.000666667,-0.196,-0.54
ERII,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.06931629516637115,-0.19166525729098172,-0.8842858126510386,-0.04242731252228346,-0.091818182,0.027272727000000004,0.018181818,-0.181818182
DL,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0170879452824657,1.9866617696513702,-0.2562206177201668,-1.0655486859007084,-0.2030263038162113,0.02,0.013846154,-0.449230769,-0.387692308
LOPE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.8301741081913907,-0.18384036511774715,-0.4613391084018089,-0.14949330671823538,0.2,0.607,0.7299999,0.809
CYOU,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-0.7118094404219153,-0.1905474155519482,0.022028553597310634,-0.24126415888619415,-0.11090913599999999,0.090909091,0.43272727299999997,1.124545545
MDSO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.31617959198695533,-0.22609478285321377,-0.21965527740224913,-0.2779724997533777,-0.074444444,-0.080555556,-0.056666667000000004,-0.08722222199999999
LOGM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.20545196611057237,0.022028553597310634,-0.2667560520694213,-0.01549995,-0.03450005,0.005,-0.1045
TBNK,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.31617959198695533,-0.20577800924627976,-0.7030229394013687,-0.14528714266053727,0.066903915,0.042704625999999996,0.058362989000000004,0.11174377199999999
GSM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.5731768500891731,-0.21513993381068539,-1.0655486859007084,-0.04242731252228346,0.014285714,0.257142857,0.22142857100000002,0.224285714
PMT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,1.6011658824980437,0.033020932254753436,0.5053962155964302,0.018753255589689054,0.010000053,0.007894736999999999,0.030526316,0.003157842
RCON,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.06931629516637115,-0.3132864384978274,-1.1863906014004881,-0.41868780641091446,-0.041666667000000004,0.525,0.08666666699999999,0.18833333300000002
STWD,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.9586727372424996,0.5807633843811725,0.5053962155964302,0.7682152149613524,0.024615109,-0.020512909,0.008205036,0.010256135999999999
LIWA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.31617959198695533,-0.3144042802368609,-1.428074432400048,-0.4003336359773227,0.232608696,0.27826087,1.065217391,0.793478261
SGOL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.8403080694730242,0.8923953043889339,10.049490701769047,-0.13419816469024223,-0.007731173,0.020618526,0.043639204,0.210989822
DNO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0839681655069517,1.344168624395826,1.134095045202759,4.396505894689343,0.29406581209356536,-0.027772147999999997,-0.064666038,-0.164698918,-0.085793015
ECHO,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.7016754791402818,-0.23548465346109523,-0.21965527740224913,-0.2963266701869694,0.042105263,-0.040601504,-0.007518797,-0.04887218
BSBR,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.9586727372424996,7.5393282098647605,-0.292160426702117,15.589207840086695,-0.042105263,0.001503759,-0.069172932,0.057894737
VRSK,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.05918233388473768,1.7718237573213755,0.7470800465959899,2.1371304264667375,0.012222222,0.009259259,0.012222222,0.126296296
MG,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.32631355326858885,-0.2031231351160752,-0.400918150651919,-0.20455581801901063,0.024390244,0.081300813,-0.000813008,0.21219512199999999
OMER,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.3543025856774595,-0.24845161763388393,-0.7030229394013687,-0.2620655520442648,-0.003409091,-0.153409091,-0.24886363600000003,-0.176136364
ZSTN,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.5731768500891731,-0.2967423807601315,-0.9447067704009284,-0.37509665163113404,-0.05375,-0.08375,-0.18875,0.3625
VSI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.19781492421747998,-0.15183285719090336,0.14287046909709053,-0.19243971008096777,-0.06,-0.020512821,-0.028205077000000002,0.103076923
ADUS,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.32631355326858885,-0.26432497032815977,-0.7030229394013687,-0.3055037554037653,-0.06808510599999999,-0.09042553199999999,-0.14787234,-0.04893617
STRI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.45481218231969767,-0.18719389033484768,-0.7030229394013687,-0.0944307954174601,0.349000033,0.275,0.340000033,0.725
DG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.32631355326858885,0.47579804508592605,0.6262381310962101,0.5724373970030403,0.040909091,0.022727273,0.058636409,-0.0013636820000000002
RUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.3543025856774595,-0.18099735486933802,0.3845543000966503,-0.2637346497132116,0.103773585,0.069182345,0.203504088,0.27852646
PEB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,0.18768096293584652,0.06655618442575868,0.5053962155964302,0.06463868167366844,0.05,0.0575,0.0705,0.07
NKBP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,1.9866617696513702,-0.2743855459794613,-0.8238648549011486,-0.3177398690261598,0.125,0.03875,0.0425,-0.09
CCM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0170879452824657,1.9866617696513702,-0.1771333146835461,-0.5821810239015888,-0.10360788063425598,-0.041000043,-0.11800005,-0.032000081,-0.114000054
PDM,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0170879452824657,1.6011658824980437,-0.13018396164413876,-0.1592343196523592,-0.10360788063425598,0.05559322,0.105084678,0.179661017,0.328813559
ANTH,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.7016754791402818,-0.2777390711965618,-1.0655486859007084,-0.2871495849701735,0.007142884,0.001428605,0.005714281,-0.10142857599999999
ST,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,1.344168624395826,0.31113995692629026,0.2637123845968704,0.4959616868630747,0.027777778,0.011111167,0.027777778,-0.07611116700000001
AVEO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.31617959198695533,-0.23414324337425502,-0.8238648549011486,-0.19537873280221477,0.048484848,0.060606060999999996,0.11151515199999999,0.0036363640000000004
FNGN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,0.18768096293584652,-0.18249895503090693,-0.4613391084018089,-0.14643427831263675,0.14133339999999997,0.259333267,0.152666733,-0.098
CALX,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.4828012147285683,-0.23271674764560654,-0.340497192902029,-0.27708746165506987,-0.097058824,-0.2,-0.147058824,-0.334705882
MXL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.0973053275752418,-0.22383964892888758,-0.21965527740224913,-0.27356443982091005,0.052924732,0.002785459,-0.041782727,-0.10863514699999999
HTHT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.7118094404219153,-0.20144637250752492,-0.4311286295268639,-0.19537873280221477,0.045925926,0.226666667,0.23925925899999997,0.10962963
SSNC,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,1.0871713662936084,-0.14485563446895355,-0.09881336190246925,-0.14261049280563845,-0.046875,-0.054375,0.0375,0.01125
STNG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650549,-0.19781492421747998,-0.14303914164302411,-0.340497192902029,-0.08831273860626285,-0.0015686270000000002,-0.024313725,-0.0015686270000000002,-0.099607843
PRI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-0.8403080694730242,0.033468068950366844,-0.09881336190246925,0.1827171781297754,0.056396867,0.140469974,0.261096606,0.183289817
MITL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.32631355326858885,-0.15995384887318181,-0.21965527740224913,-0.14868829280301804,-0.035294118,-0.066666667,-0.11372549,-0.280784314
SPSC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650549,-0.7118094404219153,-0.26973495769299155,-0.4613391084018089,-0.3453722561556365,-0.012142857,-0.035,-0.089285714,-0.255714286
AOSL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0170879452824657,1.2156699953447172,-0.22235255052819913,0.2637123845968704,-0.3151095634516058,-0.019878574,-0.06515742299999999,-0.213141954,-0.290447306
TNAV,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.26208928685009275,-0.9447067704009284,-0.25655930091418727,0.111111111,-0.056666667000000004,-0.056666667000000004,-0.443333333
JKS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.8301741081913907,-0.2529397522161035,-0.5821810239015888,-0.2921969818394113,0.004545455,-0.230909091,-0.101818182,0.843636455
